code,product_name,nova_group,energy-kcal_100g,proteins_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,cholesterol_100g,calcium_100g,iron_100g,potassium_100g,sodium_100g
20202392,Brazil Nuts,1,700.0,17.0,66.7,16.3,2.67,2.67,10.0,,0.533,0.008,2.2,0.0133
3412290070101,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,3,252.0,5.9,24.0,17.3,3.0,3.0,0.0,,,,,0.44
5013665111610,Lightly Salted Low Fat Corn Cakes,3,359.0,6.9,1.38,0.414,81.4,1.38,,,,,,0.538
6111251420272,Aïn Ifran Eau minérale naturelle,1,0.0,,,,,,,,0.06773,,0.0001,0.003048
3327272107259,Menguy's Beurre de cacahuètes creamy,3,629.0,25.0,52.0,9.5,12.0,8.7,6.7,,,,,0.344
5000159461122,Snickers,4,481.0,8.6,22.5,7.9,60.5,51.8,4.3,0.0067,,,,0.2515
6111035001383,Eau minerale,1,0.0,,,,,,,,,,,0.025
3228857000166,100% mie complet 500g,4,250.0,7.5,4.3,0.4,42.0,5.5,6.5,,,0.0,,0.44
5010044000701,Crumpets,4,176.0,6.0,0.727,0.182,35.3,2.0,2.0,,,,,0.58
7622201133337,Figolu,4,400.0,4.69,8.12,3.75,71.9,50.0,3.12,,,,,0.000375
5016084000374,Nutritional Yeast Flakes,1,349.0,47.0,5.0,1.0,39.0,1.0,20.0,,,,,0.098
8715035110106,Sojasauce,3,77.0,10.0,0.0,0.0,3.2,0.6,,,,,,6.76
8434165466333,Krit krititas galletas saladas,4,505.0,6.5,26.0,12.0,60.0,8.7,2.5,,,,,0.68
5053990155354,Sour Cream & Onion,4,525.0,6.0,30.0,6.4,56.0,2.7,3.4,,,,,0.52
6111259347021,,4,522.0,5.8,26.0,15.0,66.0,37.0,,,,,,0.3
6111184000657,Star Mayonnaise,4,592.0,1.12,65.21,9.8,,0.05,,,,,,0.7
8076800195057,SPAGHETTI N° 5,1,359.0,13.0,2.0,0.5,71.0,3.5,3.0,,,,,0.004
3229820787015,BjORG AMANDE ALMOND SANS SUGRES- NO SUGAR,4,25.0,0.7,1.7,0.2,1.6,0.5,0.5,,0.06,,,0.02
6111162000723,Délicia - Confiture d'abricot,3,272.0,0.41,0.12,,67.36,,,,,,,
3155251205302,Tartine doux,4,495.0,0.0,55.0,15.0,0.0,0.0,,,,,,0.16
8719200012608,ProActiv Margarine Tartine,4,314.0,0.5,35.0,7.6,0.5,0.5,,,,,,0.08
6111180007339,,4,403.0,6.1,3.8,0.0,86.0,86.1,,,,,,0.0
3366321051983,Oméga 3® Doux,4,468.0,0.0,52.0,17.0,0.0,0.0,,,,,,0.165
8410076601131,Crunchy avoine et miel,4,467.0,8.7,18.1,2.2,64.3,26.8,6.4,,,,,0.334
90338243,Coca-Cola original taste,4,42.0,,,,10.6,10.6,,,,,,
5060337220415,kefir drink original,3,59.2,3.52,2.92,2.12,4.8,2.8,,,0.0444,,,0.0392
5025125000105,No. 6 Sourdough Majestic Malted,3,255.0,9.3,2.7,0.8,47.0,1.8,3.6,,,,,0.396
3175680011534,Biscuit lait chocolat,4,457.0,8.5,17.0,2.8,65.0,21.0,5.0,,0.0,,,0.296
5411188119098,Natur mit Kokosnuss,4,54.0,3.9,2.8,1.0,2.4,2.2,0.9,,0.12,,,0.088
0680569854124,Fermented Coconut Yoghurt Alternative,4,120.0,1.2,10.0,9.0,6.9,1.6,1.0,0.0,0.0,0.0,0.221,0.0
3229820782560,"Muesli SuperFruits Raisins, cassis,cranberry, myrtille",3,358.0,11.0,6.0,0.9,60.0,13.0,10.0,,,,,0.016
4014400400007,Toffifee 15er,4,521.0,6.0,29.0,12.7,58.9,48.8,0.0,,,,,0.108
5411188115366,Boisson à l’avoine,4,45.0,0.8,1.5,0.2,6.3,3.2,1.4,,0.12,,,8e-05
6111028000980,Kiri carré 8p,4,230.0,9.0,20.0,13.0,3.5,2.0,,,0.5,,,0.64
8410076601148,Crunchy Avoine & Chocolat Noir x 5 x 2 barres de 21 g,4,473.0,8.7,19.8,3.4,61.5,26.8,7.0,,,,,0.26
4088600327587,Dark Rye Sourdough,4,234.0,7.9,1.3,0.1,45.1,1.5,5.2,,,,,0.319
3504182960123,Tomates cerises allongées,1,,,,,,,,,,,,
3175681105423,Cookie🍪 cacao pépites Sans Sucre,4,414.0,8.0,18.0,3.3,61.0,0.0,8.9,,,,,0.084
5060228323799,Ramona's Heavenly Houmous,4,272.0,6.4,21.6,1.8,10.5,0.6,5.0,,,,,0.393
6111266960336,Perly fromage,4,262.0,10.0,22.0,15.2,6.0,0.0,0.0,,,,,0.64
5201054017418,Fage Total 0% Yogurt,1,54.0,10.3,0.0,0.0,3.0,3.0,,,0.12,,,0.039
8720182460721,Amora Moutarde Forte Bocal 430g,3,145.0,7.7,10.0,0.7,2.7,2.0,3.8,,,,,1.96
5036589255598,Organic Natural Yoghurt,1,72.0,4.2,3.8,2.5,4.9,4.9,,,0.166,0.8,,0.047
3159470000120,Corn Flakes,3,378.0,7.0,0.9,0.2,84.0,8.0,3.0,0.0,,0.008,,0.44
5059697710001,Dark milk chocolate,3,597.0,9.9,44.6,27.8,36.2,33.6,5.6,,,,,0.092
01318180,MULTISEED WHOLEMEAL FARMHOUSE LOAF,4,270.0,12.8,7.5,1.1,34.2,4.2,7.4,,,0.0,,0.336
16811207,petit déjeuner miel et pépites de chocolat,4,409.0,5.7,15.0,2.8,60.0,26.0,7.6,,,,,0.56
3175680011442,Biscuit soja orange,4,444.0,11.0,14.0,1.4,66.0,18.0,4.9,,,,,0.144
3392460480827,Biscottes 6 Céréales,4,402.0,13.0,7.8,2.4,67.0,3.4,5.0,,,,,0.64
5000168198491,Sablés Anglais L'Original,4,483.0,7.0,21.3,10.1,63.6,15.1,3.7,,,,,0.52
3229820021027,P'tit Nature Complet,4,416.0,7.6,10.0,0.8,70.0,20.0,7.6,,,0.0,,0.18
7394376616501,Haferdrink Barista,3,61.0,1.1,3.0,0.3,7.1,3.4,0.8,,0.12,,,0.04
3068320120256,Eau minérale naturelle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008,,0.0001,0.00066
3017620421006,Pâte à tartiner Nutella noisettes et cacao - 750g,4,539.0,6.3,30.9,10.6,57.5,56.3,,,,,,0.0428
3046920010047,Excellence Noir Corsé 78% Cacao,3,570.0,10.0,46.0,29.0,24.0,17.0,,,,,,0.015
4006985906203,Cacao en Poudre Non Sucré,1,379.0,20.0,21.0,13.0,11.0,0.9,28.0,,,,,0.031
3124480191182,PET 2L OASIS TROPICAL,4,28.0,0.1,0.0,0.0,6.6,6.6,0.0,,,,,0.012
6111242107380,Press up,4,54.0,0.4,0.1,0.0,13.0,5.5,0.1,,,,,0.001
5053990161669,Картофельные чипсы со вкусом парики,4,522.0,6.7,30.0,2.8,54.0,3.2,4.4,,,,,0.511
3228857001378,Brioche moins de sucre,4,327.0,8.4,11.0,1.1,45.1,9.3,7.2,,,,,0.4
6111262821150,,4,583.0,24.3,48.2,9.9,24.8,2.75,0.0,,,,,0.5
3664346312936,Pâte à tartiner,4,522.0,5.4,28.0,5.1,60.0,59.0,3.5,,,,,0.04
5057967395071,White Sourdough,3,238.0,7.5,2.8,0.1,43.4,2.7,4.7,,,,,0.307
6111032010135,double zéro Cerise,4,48.3,3.4,0.2,0.0,8.23,0.0,,,0.134,,,0.0
8715700407760,Tomato Ketchup BIO,3,112.0,1.4,0.1,0.1,25.3,24.8,0.0,,,,,0.68
5449000015105,Sprite,4,34.0,0.0,0.0,0.0,8.3,8.3,0.0,,,,,0.144
4056489141877,Huile d'olive vierge extra,2,828.0,0.0,92.0,14.0,0.0,0.0,0.0,,,,,0.0
6111250474191,vinaigre de table blanc,2,0.88,0.0,0.0,0.0,0.15,0.0,0.0,,,,,0.0
3302740087059,Les tranches Végé - lentilles corail,4,143.0,8.1,6.5,0.6,11.0,0.5,3.8,,,,,0.72
3760049794298,Pain de mie Bio grandes tranches céréales & graines 500g,4,310.0,9.2,8.6,0.9,47.0,4.9,4.0,,,,,0.4
3017760542890,Pain grillé au blé complet,4,387.0,12.0,4.9,2.1,71.0,2.6,5.1,0.0,0.0,0.0,0.0,0.72
3168930009078,Flocons d'avoine complète,1,375.0,11.0,8.0,1.5,60.0,1.1,9.0,,,0.0038,,0.004
3272770098090,St Môret,4,205.0,8.3,17.8,13.2,3.0,3.0,,,,,,0.48
6111180007650,Cacao,1,,,,,,,,,,,,
3168930163480,Alvalle Gazpacho l'original,3,40.0,0.9,2.2,0.4,3.5,3.3,1.2,,,,,0.248
6111184004716,Star moutarde,4,158.7,7.44,11.19,0.71,4.95,1.94,,,,,,2.616
6111025120605,Chocolat monogram,4,528.0,5.0,30.0,18.0,56.0,53.0,7.3,,,,,0.0
5060198641251,Organic Piadina 4 Wholeblend Flatbreads with Extra Virgin Olive Oil,3,305.0,7.87,8.53,1.73,46.7,1.07,4.53,,,,,0.629
5013665115373,Lentil & Pea Veggie Cakes - Beetroot & Balsamic,4,426.0,25.5,11.7,1.06,51.1,3.19,6.38,,,,,0.44
5053990167807,Pringles Original,4,530.0,6.1,31.0,3.0,55.0,0.9,3.5,,,,,0.393
3229820181950,Fourrés Chocolat au Lait,4,486.0,7.5,20.0,7.2,67.0,30.0,3.8,,,0.0,,0.208
5010477348357,Country Crisp 4 noix,4,465.0,11.0,20.0,2.6,58.0,18.0,6.1,,,,,0.012
6111021026000,Double concentré de tomates,3,123.0,4.6,0.4,0.1,24.0,9.0,3.0,,,,,0.2
8410376026962,Digestive Avena Choco,4,476.0,7.6,21.0,14.0,61.0,22.0,6.5,,,,,0.393
8712100338694,Maizena Fleur de Maïs Sans Gluten 400g,2,355.0,0.5,0.5,0.1,86.0,0.5,1.0,,,,,0.004
4056489039518,Petit Pains Grillés Blé complet,4,408.0,10.0,10.0,0.9,66.0,4.2,6.9,,,,,0.4
7613035530799,NESQUIK Moins de Sucres,4,,,,,,,,,,,,
3083681095296,Ratatouille Cuisinée à la Provençal,3,72.0,1.3,4.1,0.6,5.7,5.5,3.4,,,,,0.324
6111032004455,Dan up,4,46.4706,1.4118,0.7059,0.4706,8.6471,6.2353,,,0.105,,,
4088600060880,Authentic Greek Yogurt,1,132.0,5.9,10.0,6.7,4.6,3.1,,,,,,0.055
6111162001164,Delicia,3,250.0,0.5,0.3,,61.33,,,,,,,
5000165024014,Pure Irish Butter,2,744.0,0.6,80.0,53.0,0.6,0.6,,,,,,0.708
5014213711290,Crunchy Peanut Butter,1,603.0,26.0,47.0,6.3,16.0,5.3,8.1,,,,,0.008
5060092690331,Real Mayonnaise,3,695.0,1.4,75.8,5.6,1.5,1.5,,,,,,0.216
5051399182506,Chickpeas In Water,1,115.0,6.75,2.25,0.333,20.2,0.333,6.92,,,,,0.0333
8410510012202,,4,569.0,14.0,47.0,30.0,17.0,12.0,,,,,,0.008
20150907,,3,338.0,0.7,1.2,0.1,78.0,70.5,5.9,,,,,0.012
3067140013120,Chicorée soluble nature,1,,,,,,,,,,,,
6111184000701,Star moutarde 200 g,3,148.0,7.44,10.97,0.0,4.95,0.0,0.0,,,,,
6111243860376,ice,4,54.0,0.03,0.0,0.0,13.6,13.5,,,,,,0.0
3021769505602,POM'POTES Compotes Gourdes Pomme Nature 1x90g,4,61.0,0.5,0.6,0.2,13.0,11.0,1.2,,,,,0.004
6111162000181,Joly Thon Entier,3,175.0,33.0,1.1,0.7,0.97,0.97,0.0,,,,,0.2
7613032655495,"Chicorée & Café, RICORÉ® L'Original, Boîte de 260g",4,141.0,2.7,0.5,0.1,9.1,9.1,45.3,,,,,0.092
7622210995087,180G C OR NOIR NOISETTE,4,569.0,7.3,39.0,16.0,43.0,40.0,7.8,,,,,0.004
5018357012497,simply nutty muesli,1,376.0,9.9,6.8,1.1,64.4,14.2,8.6,,,0.0,,0.012
3033710065783,Le Choco,4,398.0,6.8,7.9,4.2,70.4,65.8,9.1,,,,,0.048
5000111046244,HP Sauce Original imp,4,120.0,0.667,0.667,0.667,28.0,23.3,,,,,,3.2
5060198640261,Classic Torinesi Breadsticks,3,402.0,19.8,6.5,1.0,75.0,2.8,1.2,,,,,0.84
3228857000852,Harrys pain de mie 100% mie nature sans croute 500g,4,264.0,7.0,4.0,0.3,48.0,7.0,4.0,,,,,0.44
3760049790252,Pain de mie grandes tranches Toastiligne complet,4,226.0,10.0,1.9,0.9,39.0,2.8,6.2,,,,,0.392
6111032002208,Activia Céréales,4,101.0,3.4,3.3,2.0,14.3,14.3,1.53,,,,,0.0
80135876,Nutella 400g,4,539.0,6.3,30.9,10.6,57.5,56.3,,,,,,0.043
6111242882263,,4,45.0,3.2,1.5,,4.8,,,,,,,
3366321051686,Oméga 3 Doux Tartine & Cuisson,4,468.0,0.0,52.0,15.0,0.0,0.0,,,,,,0.168
5010044000404,Wholemeal Bread,4,227.0,10.5,2.52,0.42,37.8,2.52,6.3,,,0.0,,0.378
7613287194374,Bitesize shredded wheat,1,367.0,11.8,2.2,0.5,68.7,0.7,12.5,,,,,0.02
5018095011271,Puy Lentils & French green lentils,3,148.0,11.0,1.7,0.4,19.0,1.0,5.2,,,,,0.004
20000653,Doce Extra Fresa Morango,4,241.0,0.4,0.3,0.1,57.8,57.7,,,,,,0.004
8000500023976,Coco specialty,4,627.0,7.4,48.3,29.5,38.6,33.6,,,,,,0.1068
3242274030056,Salade & Compagnie Manhattan Poulet Roti,4,186.0,8.3,8.8,2.5,17.0,4.1,2.8,,,0.0,,0.212
3329757002998,Poudre stevia,4,2.0,0.0,0.2,0.2,99.0,0.0,,,,,,0.0
8000500082379,nutella,4,539.0,6.3,30.9,10.6,57.5,56.3,,,,0.0,,0.068
6111035002359,Sidi Ali Kids,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
5000246728749,Anchor spreadable,4,632.0,0.5,70.0,28.0,0.5,0.5,,,,,,0.44
5060088707685,Barres de fruits secs & noix Myrtilles,4,368.0,6.6,11.0,1.7,56.0,49.0,9.5,,,0.0,,0.004
5000129341041,Hand finished seeded sourdough bread,3,251.0,8.8,3.9,0.5,43.0,2.5,5.1,,,,,0.28
6111031005033,Tagger,4,535.0,3.3,29.0,18.0,64.0,47.0,1.5,,,,,0.072
3175681209282,Goûter 4S Saveur pommes,4,456.0,7.6,17.0,1.4,65.0,8.9,6.5,,,,0.0,0.02
5070000126579,Super Seedy & Nutty Granola,4,402.0,10.9,14.4,2.2,50.2,9.6,14.4,,,,,0.012
5000119117359,Wheat Biscuits,3,358.0,12.1,2.11,0.526,67.9,4.47,10.0,,,,,0.103
5060088700112,Protein Cocoa Hazelnut Bars,4,421.0,16.1,21.7,3.5,32.6,25.2,15.4,,,,,0.004
8719200269828,Vegan Spread,4,632.0,0.5,70.0,20.0,0.5,0.5,,,,,,0.511
3330720237361,Pâte à tartiner noisette du Lot et Garonne cacao,4,552.0,8.6,33.0,3.0,56.0,55.0,0.0,,,,,0.052
5000184321064,Majoneesi,4,720.0,1.1,79.0,3.0,1.4,0.7,,,,,,0.236
7622210476296,Thé - Biscuits,4,453.0,7.5,14.0,6.7,73.0,26.0,3.4,,,,,0.28
3178530410105,Petites Madeleines,4,419.0,5.5,21.0,2.0,54.0,23.0,1.5,,,0.0,,0.284
3251490307002,Goûter pépites de chocolat,4,452.0,9.62,16.8,3.37,62.5,21.2,5.77,,0.26,,,0.108
5000157062673,Cream of Tomato Soup,4,51.0,0.8,2.1,0.2,6.8,4.8,0.6,,,,,0.2
6111128000217,Ain Saiss,4,20.0,0.0,0.0,0.0,4.9,4.9,,,,,,0.0
3254380008430,"CRISTALINE Eau De Source Pétillante 1,5L",1,,,,,,,,,0.088,,0.013,0.0045
5060042641406,Sea salt & cider vinegar chips,4,467.0,5.8,25.0,2.2,51.0,2.5,5.1,,,0.0,,0.708
3176582033563,Coulommiers Doux et Crémeux,3,283.0,18.0,23.0,16.0,1.0,0.1,,,0.35,,,0.6
6111018903185,Nescafe classic,1,10.0,0.5,1.0,10.0,0.5,0.5,0.5,0.0005,,,,0.02
5000157143037,Heinz [Seriously] Good Mayonnaise,3,644.0,0.8,70.0,5.3,3.0,1.5,,,,,,0.4
3229820769165,Muesli avoine chocolat bio,4,390.0,12.0,9.6,3.8,59.0,8.7,10.0,,,,,0.04
9111445000430,eau minérale,1,,,,,,,,,,,,
87157277,Tomato Ketchup 910g,3,102.0,1.2,0.1,0.1,23.2,22.8,,,,0.0,,0.72
5036589200970,Greek Style Yoghurt,1,115.0,4.5,8.3,5.5,4.9,4.9,,,0.157,,,0.039
6410500090014,Finn Crisp Original,3,350.0,10.0,2.6,0.5,61.0,1.6,20.0,,,,,0.56
7622210204424,Príncipe crema de chocolate,4,235.0,3.0,8.5,2.75,35.5,16.0,1.5,,,,,0.098
7622210770714,Moelleux goût choco-noisette,4,398.0,5.2,14.2,1.8,60.0,22.0,6.9,,0.137,0.01,,0.102
80761761,Kinder Bueno White,4,571.0,8.5,35.9,16.8,53.0,43.9,,,,0.0,,0.132
10001295,meat feast pizza,4,187.0,9.65,5.02,1.04,25.1,6.56,1.78,,,,,0.345
5411188118121,"Fermentiertes Sojaprodukt, Ungesüßt",4,42.0,4.0,2.3,0.4,0.0,0.0,0.9,,0.12,,,0.096
8410076470812,6 Wraps blé complet,4,295.0,9.14,6.03,1.03,48.1,2.24,5.17,,,,,0.421
3033710065967,NESQUIK Cacao,4,386.0,5.1,3.6,1.6,78.9,75.1,7.7,,0.248,,,0.164
3272770097642,Le Goût Primeur format familial,4,205.0,8.3,17.8,13.2,3.0,3.0,,,,,,0.48
5000436857112,Malt Wheats,4,362.0,11.0,1.25,0.25,82.0,10.0,11.0,,,0.012,,0.107
6111021090100,Double concentre de tomate,3,117.0,4.6,0.4,0.0,23.7,9.0,3.0,,,,,0.32
3161711001971,Caprice des dieux,3,333.0,15.0,30.0,21.0,0.8,0.1,,,0.35,,,0.551
4056489028109,Shot de gingembre bio,1,39.0,0.5,0.5,0.1,7.9,7.6,,,,,,0.004
5060283762199,PROPERCHIPS Sea Salt Lentil Chips,3,480.0,10.0,21.5,1.5,60.0,0.5,2.5,,,,,0.63
7622201809638,Napolitain l'Original,4,430.0,4.33,19.7,8.67,56.7,32.0,2.0,,,,,0.48
3228021170039,PRESIDENT CAMEMBERT 250g,3,269.0,20.0,21.0,15.0,0.0,0.0,0.0,,0.43,,,0.56
5010029226188,Muesli,1,370.0,12.0,5.5,0.9,65.0,18.0,8.0,,,,,0.11
5010029229035,Crispy minis imp,4,385.0,10.0,5.0,2.25,70.0,17.0,10.0,,,0.012,,0.08
8052575090292,Nocciolata - Pâte à tartiner au cacao et noisettes,4,545.0,5.4,33.0,5.5,55.0,53.0,4.8,,,,,0.0
3182180001477,Grilletine au froment sans sucres ajoutés,4,425.0,13.0,9.6,2.0,68.0,1.7,7.4,,,,,0.356
5010044002552,Seeded Batch,4,293.0,10.6,8.9,1.3,39.7,2.6,6.0,,,0.0,,0.38
6923818881323,Petits fours financiers,3,452.0,8.1,22.9,11.9,52.0,31.6,,,,,,0.052
8445290133403,Nesquik,4,386.0,5.1,3.6,1.6,78.9,75.1,7.7,,,,,0.164
3608580124108,Be Nuts! Pâte à tartiner Cacahuète,4,612.0,22.0,49.0,8.7,18.0,12.0,5.4,,,,,0.212
3175681066632,Biscuits pavot citron,4,454.0,8.9,16.0,1.4,66.0,16.0,5.0,,0.159,,,0.144
5000295008069,63% fat spread with buttermilk,4,575.0,0.7,63.2,20.7,1.0,1.0,,,,,,0.59
5010265002836,The Original Crunchy Rye Breads,3,352.0,10.5,0.952,0.19,68.6,2.86,13.3,,,,,0.305
5053990127726,Pringles Original,4,534.0,5.9,31.0,6.6,56.0,1.4,3.5,,,,,0.44
5411188125808,Mango ohne Zuckerzusatz,4,62.0,3.7,2.1,0.4,6.0,5.4,1.0,,0.12,0.0,,0.08
5060088706534,Blueberry Muffin Myrtilles,4,374.0,6.57,11.1,1.71,57.1,48.6,9.43,,,,,0.0114
5060337221085,Kefir,1,59.0,3.5,2.9,2.1,4.6,2.8,,,0.111,,,0.0001
5201054017531,5% Greek Yoghurt,1,93.0,9.0,5.0,3.6,3.0,3.0,,,0.121,,,0.039
5740900404540,Lurpak Lighter,2,516.0,0.3,57.0,22.0,0.4,0.4,,,,,,0.358
3228857002344,Pain de mie american sandwich complet sans sucres ajoutés 600g,4,280.0,7.7,6.8,0.5,43.0,3.6,8.1,,,,,0.44
3045320094084,Raspberry Conserve,4,239.0,0.7,0.2,0.0,57.0,57.0,3.4,,,,,0.0
5449000008046,Coca-Cola slim 25cl,4,42.0,0.0,0.0,0.0,10.6,10.6,0.0,,,,,0.00832
7613036669146,NESTLE CHOCAPIC BIO Céréales 375g,4,390.0,9.1,5.6,1.6,71.7,19.9,8.2,,0.288,,,0.08
3608580065371,Pâte à tartiner noisettes et cacao,4,551.0,6.7,34.0,5.2,53.0,51.0,3.3,,,,,0.04
5010003000339,Tasty Wholemeal Medium,4,220.0,10.0,1.75,0.5,37.8,4.0,6.75,,,,,0.355
6111005054081,Levure chimique en poudre,4,71.4,0.0,0.0,0.0,21.4,0.0,0.0,,,,,18.4
3302740087042,Les Tranches Végé Pois chiches,4,138.0,8.1,6.0,0.5,11.0,0.5,3.8,,,,,0.72
0612322000127,Super Seeded Oatcakes,3,460.0,12.0,21.0,4.0,50.0,1.0,11.0,,,,,0.67
5010092093441,50/50 Medium Bread,4,235.0,9.5,2.25,1.0,42.0,8.75,11.8,,,,,0.38
5013683305589,Middle Eastern Plant-Based Falafels,3,222.0,7.6,9.9,1.0,20.0,3.8,11.0,,,,,0.52
7622210713889,Belvita Original Petit-Déjeuner miel et pépites de chocolat,4,444.0,7.3,15.0,2.5,67.0,28.0,5.7,,0.267,0.0047,,0.276
5060198642760,Piadina,3,299.0,8.93,7.87,1.2,46.7,2.4,2.0,,,,,0.568
4088600072517,Baked Beans in a Rich Tomato Sauce,4,91.0,4.7,0.5,0.1,14.5,4.8,4.7,,,0.0,,0.212
6111245370064,Levure,4,,,,,,,,,,,,
7613034626844,Céréales Chocapic,4,388.0,8.8,4.8,2.0,73.6,22.4,7.5,,0.502,0.012,,0.088
7622210421968,Véritable Petit Écolier Chocolat au Lait,4,498.0,6.2,23.0,14.0,65.0,39.0,2.8,,,,,0.256
8410376009392,Galletas fibra zero azúcares,4,431.0,6.1,17.0,1.7,65.0,0.5,9.3,,,0.0,,0.26
3182180002115,Grilletines blé complet,4,418.0,13.0,10.0,2.0,65.0,7.3,6.7,,,,,0.348
5060043224561,Low Sugar Nuts & Seeds Granola imp,4,447.0,13.9,16.0,2.6,56.8,2.9,10.0,,,,,0.012
3068320114453,Badoit 1 L PET,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.153,,0.011,0.0
3155250364772,Primevère Tartine & Cuisson,4,566.0,0.0,63.0,17.0,0.0,0.0,0.0,,,,,0.12
7622210713780,Belvita Petit Déjeuner Chocolat,4,439.0,7.9,14.0,3.6,66.0,27.0,6.8,,0.284,0.0078,,0.248
5010044000251,Wholemeal Bread,4,228.0,10.5,2.23,0.446,37.7,2.46,6.47,,,,,0.377
5060283760072,Proper Corn Sweet & Salty,4,465.0,7.6,20.4,1.7,56.5,11.3,12.6,,,,,0.264
8076809513746,Pesto alla Genovese,4,492.0,4.7,46.0,7.1,9.8,5.5,5.0,,,,,1.279
6111242100022,Leben JAOUDA,1,43.7,3.2,1.3,0.9,4.8,0.0,0.0,,0.119,,,0.0
4056489216155,High Protein Pudding Vanilla,4,75.0,10.0,1.5,1.0,5.2,4.0,,,,0.0,,0.12
8480000038524,Guacamole,4,149.0,1.9,13.7,3.8,2.0,1.4,5.0,,,0.0,,0.6
4056489471264,Edelbitter Mild 90%,4,605.0,11.0,51.9,31.4,16.2,7.3,14.6,,,0.0,,0.008
3017760000062,Véritable Petit Beurre Pocket,4,440.0,8.1,12.0,7.5,72.0,23.0,3.8,,,,,0.52
5000295142893,Mature Cheddar,3,416.0,25.4,34.9,21.7,0.1,0.1,,,0.739,,,0.708
5052909732600,Squeezy Honey,2,331.0,0.3,0.0,,82.4,82.4,0.2,,,,,0.012
3228857001194,Harrys beau & bon pain de mie farine de ble cereales & graines 320g,4,286.0,12.0,6.5,0.7,42.0,3.5,6.0,,,,,0.4
6111262820245,Pâte a tartiner,4,522.0,1.3,25.5,0.0,71.8,71.7,,,,,,0.04
5013665115571,Beurre de cacahuètes,3,595.0,29.0,46.0,8.6,12.0,5.9,8.4,,,,,0.276
5000373704289,Vitalite Dairy Free Spread,4,504.0,0.0,56.0,11.8,0.0,0.0,0.0,,,,,0.6
3336971805021,Chips de lentilles saveur fines herbes,4,453.0,13.0,19.0,1.7,56.7,2.3,7.33,,,,,0.44
3154230809869,HERTA LE BON PARIS Jambon à l'étouffée sans nitrite x4-140g,4,109.2,21.0,2.4,1.0,0.9,0.0,0.0,,,,,0.616
6111032009870,Raibi jamila,4,58.6,1.6,1.3,0.9,10.2,7.0,0.0,,0.069,,,0.0
8719200269934,Flora Natural Ingredients Lighter,4,252.0,0.5,28.0,5.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.48
20713713,Chocolat noir Equateur Bio,2,639.0,9.0,55.3,34.0,20.6,14.0,11.5,,,,,0.004
3017620420702,Nutella pâte à tartiner aux noisettes et au cacao,4,539.0,6.3,30.9,10.6,57.5,56.3,,,,,,0.0428
6111024004746,Huile d'olive vierge de Maroc,2,900.0,0.0,100.0,17.0,0.0,0.0,,,,,,0.0
9002490100070,Red Bull,4,46.61,0.0,0.0,0.0,11.0,11.0,0.0,,,,,0.04
4088600060941,Greek 0%,1,57.0,10.4,0.0,0.0,3.9,3.5,0.0,,,,,9e-05
6111032000624,Lait naturel,1,58.0,3.0,3.0,2.0,4.8,0.0,0.0,,,,,0.0
20004132,Gehackte Tomaten,1,35.0,0.8,0.1,0.1,5.0,4.5,1.8,,,,,0.04
3251490320001,Biscuit complet au germe de blé,4,440.0,9.52,14.3,1.19,65.5,21.4,7.14,,,,,0.0952
5010477348395,Country Crisp - Chocolat noir 70% cacao,4,453.0,9.2,16.7,4.6,63.5,20.8,6.0,,,0.0058,,0.012
7622210100917,Milka galette choco,4,504.0,5.7,24.0,12.0,65.0,35.0,2.7,,,0.0,,0.24
8001060375109,Pesto Classic Basil,4,380.0,4.9,36.0,5.0,8.0,3.5,2.3,,,,,1.06
5050974505259,Ryvita Multigrain Crispbread,3,352.0,12.4,4.76,0.952,55.2,3.81,17.1,,,0.354,,0.229
4088600041445,Slightly Salted Spreadable Butter,2,692.0,0.6,75.9,3.5,1.6,0.1,0.1,,,,,0.04
6111037000506,Margarine patissière,4,657.0,0.0,73.0,34.0,2.0,0.0,,,,,,0.12
6111126005580,Chergui Lait,1,45.5,3.1,1.5,1.0,4.9,0.0,0.0,,0.125,,,0.04
3175681037854,Tartines craquantes sarrasin,3,370.0,12.0,1.7,0.4,75.0,1.5,3.5,,,,,0.192
3523230028431,La bûche Sainte-Maure (Poitou-Charentes,3,291.0,20.0,23.0,16.0,1.0,1.0,0.0,,0.13,,,0.6
6111021013208,Confiture De Fraises Aicha,4,239.0,0.0,0.3,0.0,59.8,57.5,1.5,,,,,0.0
8715700423913,Tomato ketchup,4,64.0,1.4,0.1,0.0,12.0,11.0,,,,,,0.36
6111024001530,Huile Lesieur 3 Graines,4,900.0,0.0,100.0,15.0,0.0,0.0,5.0,,,,,0.0
4088600056135,Organic Porridge Oats,1,360.0,11.2,6.0,1.0,60.0,0.25,9.75,,,,,0.02
6111245342696,Original Doux & crémeux,4,253.0,10.0,21.0,0.0,6.0,0.0,,,,,,0.0
5060088701478,Cocoa Orange Fruit & Nut Bars,4,394.0,8.57,15.4,3.14,51.4,42.9,8.57,,,,,0.0114
